TIPUSCASDATA;COMARCACODI;COMARCADESCRIPCIO;MUNICIPICODI;MUNICIPIDESCRIPCIO;SEXECODI;SEXEDESCRIPCIO;TIPUSCASDESCRIPCIO;NUMCASOS
04/09/2020;40;VALLES OCCIDENTAL;08279;TERRASSA;1;Dona;PCR probable;2
30/07/2020;11;BAIX LLOBREGAT;08211;SANT FELIU DE LLOBREGAT;0;Home;Positiu per ELISA;1
02/10/2020;40;VALLES OCCIDENTAL;08266;CERDANYOLA DEL VALLÈS;1;Dona;Positiu per Test Ràpid;2
20/05/2020;13;BARCELONES;08019;BARCELONA;0;Home;Positiu per Test Ràpid;2
20/05/2020;41;VALLES ORIENTAL;08088;LA GARRIGA;1;Dona;Positiu per Test Ràpid;1
19/05/2020;11;BAIX LLOBREGAT;08263;SANT VICENÇ DELS HORTS;1;Dona;Positiu per ELISA;1
04/08/2020;33;SEGRIA;25120;LLEIDA;0;Home;Positiu Epidemiològic;1
29/05/2020;40;VALLES OCCIDENTAL;08167;POLINYÀ;1;Dona;Positiu per ELISA;1
01/09/2020;11;BAIX LLOBREGAT;08200;SANT BOI DE LLOBREGAT;0;Home;Positiu per Test Ràpid;6
23/10/2020;40;VALLES OCCIDENTAL;08279;TERRASSA;0;Home;Positiu Epidemiològic;2
26/05/2020;10;BAIX EMPORDA;17085;JAFRE;1;Dona;Positiu per Test Ràpid;1
21/04/2020;41;VALLES ORIENTAL;08096;GRANOLLERS;0;Home;PCR probable;1
07/08/2020;40;VALLES OCCIDENTAL;08187;SABADELL;1;Dona;Positiu per Test Ràpid;2
16/06/2020;41;VALLES ORIENTAL;08124;MOLLET DEL VALLÈS;0;Home;Positiu per Test Ràpid;1
05/05/2020;33;SEGRIA;25120;LLEIDA;1;Dona;Positiu Epidemiològic;1
05/05/2020;11;BAIX LLOBREGAT;08211;SANT FELIU DE LLOBREGAT;1;Dona;Positiu per ELISA;1
06/11/2020;40;VALLES OCCIDENTAL;08187;SABADELL;0;Home;Positiu Epidemiològic;1
23/10/2020;40;VALLES OCCIDENTAL;08156;PALAU-SOLITÀ I PLEGAMANS;1;Dona;Positiu Epidemiològic;2
16/10/2020;07;BAGES;08113;MANRESA;0;Home;Positiu per ELISA;1
12/05/2020;13;BARCELONES;08019;BARCELONA;0;Home;PCR probable;5
21/05/2020;14;BERGUEDA;08022;BERGA;0;Home;Positiu per Test Ràpid;1
15/04/2020;34;SELVA;17009;ARBÚCIES;1;Dona;Positiu Epidemiològic;2
08/04/2020;03;ALT PENEDES;08287;TORRELAVIT;0;Home;PCR probable;1
11/05/2020;40;VALLES OCCIDENTAL;08184;RUBÍ;1;Dona;Positiu per ELISA;1
10/11/2020;40;VALLES OCCIDENTAL;08279;TERRASSA;1;Dona;Positiu Epidemiològic;3
10/10/2020;13;BARCELONES;08101;L'HOSPITALET DE LLOBREGAT;0;Home;PCR probable;1
23/07/2020;02;ALT EMPORDA;17066;FIGUERES;1;Dona;PCR probable;1
30/09/2020;08;BAIX CAMP;43092;MONT-ROIG DEL CAMP;1;Dona;PCR probable;1
14/03/2020;22;MONTSIA;43044;LA SÉNIA;1;Dona;Positiu Epidemiològic;1
04/05/2020;13;BARCELONES;08194;SANT ADRIÀ DE BESÒS;0;Home;Positiu Epidemiològic;1
22/09/2020;11;BAIX LLOBREGAT;08295;VALLIRANA;0;Home;PCR probable;1
02/05/2020;13;BARCELONES;08019;BARCELONA;0;Home;Positiu per Test Ràpid;2
15/05/2020;21;MARESME;08110;MALGRAT DE MAR;1;Dona;Positiu per Test Ràpid;2
18/05/2020;20;GIRONES;17155;SALT;1;Dona;Positiu per Test Ràpid;1
26/05/2020;10;BAIX EMPORDA;17160;SANT FELIU DE GUÍXOLS;1;Dona;PCR probable;2
26/04/2020;40;VALLES OCCIDENTAL;08184;RUBÍ;1;Dona;Positiu per ELISA;1
21/09/2020;19;GARROTXA;17019;BESALÚ;0;Home;Positiu per Test Ràpid;1
19/10/2020;09;BAIX EBRE;43155;TORTOSA;1;Dona;PCR probable;1
17/07/2020;13;BARCELONES;08015;BADALONA;1;Dona;Positiu per Test Ràpid;2
06/05/2020;15;CERDANYA;17141;PUIGCERDÀ;0;Home;Positiu per Test Ràpid;1
21/08/2020;40;VALLES OCCIDENTAL;08180;RIPOLLET;0;Home;Positiu per Test Ràpid;1
02/07/2020;40;VALLES OCCIDENTAL;08184;RUBÍ;1;Dona;Positiu per ELISA;1
30/04/2020;10;BAIX EMPORDA;17013;BEGUR;1;Dona;Positiu per Test Ràpid;1
08/09/2020;13;BARCELONES;08019;BARCELONA;0;Home;Positiu per ELISA;2
19/08/2020;40;VALLES OCCIDENTAL;08187;SABADELL;1;Dona;Positiu per Test Ràpid;2
30/07/2020;40;VALLES OCCIDENTAL;08266;CERDANYOLA DEL VALLÈS;0;Home;PCR probable;3
05/10/2020;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;1;Dona;PCR probable;1
02/06/2020;13;BARCELONES;08101;L'HOSPITALET DE LLOBREGAT;1;Dona;Positiu per ELISA;1
27/05/2020;21;MARESME;08219;VILASSAR DE MAR;0;Home;Positiu per ELISA;2
04/11/2020;40;VALLES OCCIDENTAL;08279;TERRASSA;0;Home;PCR probable;1
15/09/2020;11;BAIX LLOBREGAT;08089;GAVÀ;1;Dona;Positiu per Test Ràpid;1
12/08/2020;42;MOIANÈS;08064;CASTELLTERÇOL;1;Dona;Positiu Epidemiològic;1
31/07/2020;11;BAIX LLOBREGAT;08089;GAVÀ;1;Dona;Positiu per Test Ràpid;1
28/09/2020;11;BAIX LLOBREGAT;08211;SANT FELIU DE LLOBREGAT;0;Home;Positiu per Test Ràpid;1
26/05/2020;10;BAIX EMPORDA;17034;CALONGE I SANT ANTONI;0;Home;PCR probable;1
17/06/2020;16;CONCA DE BARBERA;43054;L'ESPLUGA DE FRANCOLÍ;1;Dona;Positiu per ELISA;1
14/07/2020;21;MARESME;08121;MATARÓ;0;Home;Positiu per Test Ràpid;1
06/04/2020;06;ANOIA;08119;MASQUEFA;1;Dona;Positiu Epidemiològic;1
21/04/2020;07;BAGES;08010;ARTÉS;1;Dona;Positiu Epidemiològic;1
29/04/2020;10;BAIX EMPORDA;17118;PALAMÓS;0;Home;Positiu per Test Ràpid;1
29/04/2020;21;MARESME;08118;EL MASNOU;0;Home;Positiu Epidemiològic;1
18/08/2020;10;BAIX EMPORDA;17013;BEGUR;1;Dona;Positiu Epidemiològic;1
01/09/2020;28;PLA DE L'ESTANY;17137;PORQUERES;0;Home;Positiu per Test Ràpid;1
12/04/2020;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;1;Dona;Positiu Epidemiològic;1
19/07/2020;27;PLA D'URGELL;25137;MOLLERUSSA;0;Home;Positiu per ELISA;1
16/09/2020;28;PLA DE L'ESTANY;17015;BANYOLES;1;Dona;PCR probable;1
15/04/2020;11;BAIX LLOBREGAT;08056;CASTELLDEFELS;1;Dona;Positiu Epidemiològic;1
21/07/2020;06;ANOIA;08302;VILANOVA DEL CAMÍ;0;Home;PCR probable;1
28/05/2020;27;PLA D'URGELL;25137;MOLLERUSSA;1;Dona;Positiu per Test Ràpid;1
29/05/2020;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0;Home;PCR probable;1
20/03/2020;22;MONTSIA;43902;SANT JAUME D'ENVEJA;1;Dona;Positiu Epidemiològic;1
20/07/2020;13;BARCELONES;08019;BARCELONA;1;Dona;Positiu per ELISA;2
20/07/2020;21;MARESME;08219;VILASSAR DE MAR;1;Dona;Positiu per ELISA;1
17/07/2020;07;BAGES;08038;CALLÚS;1;Dona;Positiu per Test Ràpid;1
17/07/2020;41;VALLES ORIENTAL;08096;GRANOLLERS;0;Home;Positiu per Test Ràpid;1
17/07/2020;41;VALLES ORIENTAL;08046;CARDEDEU;1;Dona;Positiu per Test Ràpid;2
16/09/2020;13;BARCELONES;08245;SANTA COLOMA DE GRAMENET;0;Home;Positiu per Test Ràpid;2
05/09/2020;40;VALLES OCCIDENTAL;08184;RUBÍ;1;Dona;PCR probable;1
08/05/2020;12;BAIX PENEDES;43163;EL VENDRELL;0;Home;Positiu Epidemiològic;1
21/07/2020;03;ALT PENEDES;08305;VILAFRANCA DEL PENEDÈS;1;Dona;Positiu per Test Ràpid;1
30/09/2020;13;BARCELONES;08019;BARCELONA;0;Home;Positiu per ELISA;1
19/08/2020;40;VALLES OCCIDENTAL;08223;SANT LLORENÇ SAVALL;0;Home;Positiu per Test Ràpid;1
04/08/2020;11;BAIX LLOBREGAT;08089;GAVÀ;1;Dona;Positiu per Test Ràpid;1
23/04/2020;21;MARESME;08075;DOSRIUS;0;Home;Positiu Epidemiològic;1
02/09/2020;40;VALLES OCCIDENTAL;08051;CASTELLAR DEL VALLÈS;1;Dona;Positiu per Test Ràpid;1
01/10/2020;40;VALLES OCCIDENTAL;08260;SANTA PERPÈTUA DE MOGODA;1;Dona;Positiu per ELISA;1
03/06/2020;41;VALLES ORIENTAL;08014;AIGUAFREDA;1;Dona;Positiu Epidemiològic;1
13/06/2020;21;MARESME;08214;VILASSAR DE DALT;1;Dona;Positiu per Test Ràpid;1
23/10/2020;40;VALLES OCCIDENTAL;08238;SANT QUIRZE DEL VALLÈS;0;Home;PCR probable;1
01/09/2020;28;PLA DE L'ESTANY;17137;PORQUERES;1;Dona;Positiu per Test Ràpid;1
12/06/2020;SES;;SES;;SES;;Positiu Epidemiològic;1
20/07/2020;08;BAIX CAMP;43123;REUS;1;Dona;Positiu per Test Ràpid;1
21/07/2020;17;GARRAF;08231;SANT PERE DE RIBES;1;Dona;Positiu per Test Ràpid;1
14/09/2020;13;BARCELONES;08101;L'HOSPITALET DE LLOBREGAT;0;Home;Positiu per Test Ràpid;1
07/11/2020;13;BARCELONES;08101;L'HOSPITALET DE LLOBREGAT;1;Dona;Positiu per ELISA;1
20/07/2020;40;VALLES OCCIDENTAL;08187;SABADELL;1;Dona;PCR probable;3
21/04/2020;24;OSONA;08283;TONA;1;Dona;Positiu per Test Ràpid;1
01/08/2020;11;BAIX LLOBREGAT;08169;EL PRAT DE LLOBREGAT;0;Home;PCR probable;1
13/05/2020;07;BAGES;08218;SANT JOAN DE VILATORRADA;1;Dona;Positiu per ELISA;3
14/08/2020;40;VALLES OCCIDENTAL;08279;TERRASSA;1;Dona;Positiu per ELISA;1
23/09/2020;40;VALLES OCCIDENTAL;08300;VILADECAVALLS;1;Dona;Positiu per ELISA;1
13/05/2020;11;BAIX LLOBREGAT;08244;SANTA COLOMA DE CERVELLÓ;0;Home;PCR probable;1
06/05/2020;02;ALT EMPORDA;17062;L'ESCALA;1;Dona;Positiu per Test Ràpid;1
28/10/2020;16;CONCA DE BARBERA;43139;SANTA COLOMA DE QUERALT;1;Dona;Positiu per ELISA;1
22/05/2020;33;SEGRIA;25011;ALCARRÀS;1;Dona;PCR probable;1
26/08/2020;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0;Home;PCR probable;1
27/05/2020;34;SELVA;17146;RIELLS I VIABREA;0;Home;Positiu per ELISA;1
27/05/2020;17;GARRAF;08270;SITGES;1;Dona;Positiu per ELISA;1
08/07/2020;41;VALLES ORIENTAL;08296;VALLROMANES;1;Dona;Positiu per Test Ràpid;1
07/07/2020;SES;;SES;;SES;;Positiu per ELISA;1
09/11/2020;11;BAIX LLOBREGAT;08221;SANT JUST DESVERN;1;Dona;PCR probable;1
27/04/2020;13;BARCELONES;08019;BARCELONA;1;Dona;Positiu Epidemiològic;2
22/04/2020;34;SELVA;17023;BLANES;1;Dona;PCR probable;1
07/06/2020;12;BAIX PENEDES;43051;CUNIT;0;Home;PCR probable;1
05/05/2020;13;BARCELONES;08245;SANTA COLOMA DE GRAMENET;1;Dona;Positiu Epidemiològic;2
23/04/2020;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;1;Dona;Positiu Epidemiològic;3
16/09/2020;41;VALLES ORIENTAL;08135;MONTMELÓ;0;Home;Positiu per Test Ràpid;1
05/10/2020;08;BAIX CAMP;43123;REUS;1;Dona;Positiu Epidemiològic;1
14/03/2020;06;ANOIA;08102;IGUALADA;1;Dona;Positiu Epidemiològic;3
16/07/2020;06;ANOIA;08102;IGUALADA;1;Dona;Positiu per Test Ràpid;2
11/06/2020;40;VALLES OCCIDENTAL;08266;CERDANYOLA DEL VALLÈS;0;Home;Positiu per ELISA;1
10/06/2020;11;BAIX LLOBREGAT;08204;SANT CLIMENT DE LLOBREGAT;1;Dona;Positiu per ELISA;1
08/05/2020;13;BARCELONES;08101;L'HOSPITALET DE LLOBREGAT;1;Dona;Positiu Epidemiològic;1
28/07/2020;40;VALLES OCCIDENTAL;08267;SENTMENAT;0;Home;PCR probable;1
06/06/2020;21;MARESME;08172;PREMIÀ DE MAR;1;Dona;Positiu per ELISA;1
21/07/2020;32;SEGARRA;25110;GUISSONA;0;Home;Positiu per Test Ràpid;2
20/04/2020;17;GARRAF;08231;SANT PERE DE RIBES;1;Dona;Positiu Epidemiològic;1
21/07/2020;21;MARESME;08163;PINEDA DE MAR;0;Home;Positiu per Test Ràpid;1
01/10/2020;24;OSONA;08285;TORELLÓ;1;Dona;Positiu per Test Ràpid;1
30/09/2020;11;BAIX LLOBREGAT;08056;CASTELLDEFELS;0;Home;PCR probable;1
18/09/2020;11;BAIX LLOBREGAT;08211;SANT FELIU DE LLOBREGAT;1;Dona;PCR probable;1
23/03/2020;40;VALLES OCCIDENTAL;08252;BARBERÀ DEL VALLÈS;1;Dona;Positiu Epidemiològic;1
04/05/2020;21;MARESME;08035;CALELLA;1;Dona;Positiu per Test Ràpid;1
30/06/2020;40;VALLES OCCIDENTAL;08266;CERDANYOLA DEL VALLÈS;0;Home;Positiu per Test Ràpid;1
23/09/2020;03;ALT PENEDES;08251;SANTA MARGARIDA I ELS MONJOS;0;Home;PCR probable;1
25/09/2020;13;BARCELONES;08015;BADALONA;0;Home;Positiu per ELISA;1
26/05/2020;17;GARRAF;08307;VILANOVA I LA GELTRÚ;1;Dona;Positiu per Test Ràpid;1
27/05/2020;11;BAIX LLOBREGAT;08114;MARTORELL;0;Home;Positiu per ELISA;1
24/03/2020;17;GARRAF;08307;VILANOVA I LA GELTRÚ;1;Dona;PCR probable;1
25/05/2020;13;BARCELONES;08015;BADALONA;0;Home;Positiu per Test Ràpid;1
30/09/2020;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0;Home;Positiu per ELISA;1
26/08/2020;21;MARESME;08264;SANT VICENÇ DE MONTALT;0;Home;Positiu per Test Ràpid;2
07/05/2020;03;ALT PENEDES;08305;VILAFRANCA DEL PENEDÈS;0;Home;Positiu per ELISA;1
28/07/2020;32;SEGARRA;25110;GUISSONA;0;Home;Positiu per Test Ràpid;1
30/06/2020;11;BAIX LLOBREGAT;08157;PALLEJÀ;1;Dona;Positiu per Test Ràpid;1
05/11/2020;32;SEGARRA;25072;CERVERA;0;Home;Positiu per Test Ràpid;1
26/09/2020;40;VALLES OCCIDENTAL;08279;TERRASSA;1;Dona;Positiu per ELISA;1
06/09/2020;01;ALT CAMP;43161;VALLS;1;Dona;Positiu Epidemiològic;1
22/10/2020;40;VALLES OCCIDENTAL;08180;RIPOLLET;0;Home;Positiu Epidemiològic;1
06/10/2020;13;BARCELONES;08101;L'HOSPITALET DE LLOBREGAT;1;Dona;Positiu per Test Ràpid;1
30/10/2020;40;VALLES OCCIDENTAL;08187;SABADELL;0;Home;Positiu per ELISA;1
15/04/2020;11;BAIX LLOBREGAT;08056;CASTELLDEFELS;0;Home;Positiu per ELISA;1
25/05/2020;17;GARRAF;08307;VILANOVA I LA GELTRÚ;1;Dona;PCR probable;1
25/10/2020;40;VALLES OCCIDENTAL;08184;RUBÍ;1;Dona;PCR probable;1
15/09/2020;40;VALLES OCCIDENTAL;08167;POLINYÀ;1;Dona;PCR probable;1
18/09/2020;41;VALLES ORIENTAL;08108;LLIÇÀ DE VALL;1;Dona;Positiu per ELISA;1
25/08/2020;07;BAGES;08047;CARDONA;1;Dona;Positiu per ELISA;1
28/07/2020;24;OSONA;08298;VIC;1;Dona;Positiu per Test Ràpid;2
16/07/2020;20;GIRONES;17155;SALT;1;Dona;Positiu per Test Ràpid;1
16/07/2020;02;ALT EMPORDA;17138;PORTBOU;0;Home;Positiu per Test Ràpid;1
13/11/2020;17;GARRAF;08074;CUBELLES;0;Home;PCR probable;1
01/08/2020;07;BAGES;08140;NAVARCLES;1;Dona;Positiu per ELISA;1
23/04/2020;07;BAGES;08213;SANT FRUITÓS DE BAGES;1;Dona;Positiu per Test Ràpid;1
09/09/2020;40;VALLES OCCIDENTAL;08266;CERDANYOLA DEL VALLÈS;0;Home;Positiu per Test Ràpid;2
29/05/2020;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;1;Dona;Positiu per Test Ràpid;2
06/10/2020;40;VALLES OCCIDENTAL;08279;TERRASSA;1;Dona;PCR probable;2
14/05/2020;32;SEGARRA;25114;IVORRA;0;Home;Positiu per Test Ràpid;1
06/05/2020;11;BAIX LLOBREGAT;08217;SANT JOAN DESPÍ;1;Dona;Positiu per ELISA;1
07/05/2020;13;BARCELONES;08019;BARCELONA;0;Home;PCR probable;1
05/04/2020;SES;;SES;;SES;;Positiu Epidemiològic;1
13/08/2020;08;BAIX CAMP;43129;RIUDOMS;0;Home;Positiu per Test Ràpid;1
14/08/2020;07;BAGES;08213;SANT FRUITÓS DE BAGES;0;Home;Positiu per ELISA;1
28/08/2020;06;ANOIA;08302;VILANOVA DEL CAMÍ;1;Dona;PCR probable;1
24/04/2020;39;VALL D'ARAN;25121;LES;0;Home;Positiu per Test Ràpid;2
23/04/2020;11;BAIX LLOBREGAT;08263;SANT VICENÇ DELS HORTS;1;Dona;Positiu per ELISA;1
09/11/2020;02;ALT EMPORDA;17066;FIGUERES;1;Dona;PCR probable;1
02/04/2020;13;BARCELONES;08101;L'HOSPITALET DE LLOBREGAT;1;Dona;PCR probable;1
22/09/2020;11;BAIX LLOBREGAT;08089;GAVÀ;0;Home;PCR probable;1
02/04/2020;13;BARCELONES;08245;SANTA COLOMA DE GRAMENET;0;Home;Positiu Epidemiològic;1
20/04/2020;11;BAIX LLOBREGAT;08123;MOLINS DE REI;0;Home;Positiu per Test Ràpid;1
20/04/2020;17;GARRAF;08231;SANT PERE DE RIBES;1;Dona;Positiu per ELISA;1
18/05/2020;32;SEGARRA;25110;GUISSONA;1;Dona;Positiu per Test Ràpid;1
18/08/2020;11;BAIX LLOBREGAT;08169;EL PRAT DE LLOBREGAT;1;Dona;PCR probable;2
29/03/2020;07;BAGES;08113;MANRESA;1;Dona;Positiu per ELISA;1
21/03/2020;21;MARESME;08009;ARGENTONA;1;Dona;Positiu per ELISA;1
11/04/2020;40;VALLES OCCIDENTAL;08279;TERRASSA;0;Home;Positiu per ELISA;2
16/03/2020;13;BARCELONES;08019;BARCELONA;0;Home;Positiu per ELISA;1
14/09/2020;07;BAGES;08113;MANRESA;0;Home;Positiu per Test Ràpid;1
30/10/2020;20;GIRONES;17155;SALT;0;Home;PCR probable;1
21/10/2020;13;BARCELONES;08015;BADALONA;0;Home;PCR probable;1
07/09/2020;40;VALLES OCCIDENTAL;08184;RUBÍ;1;Dona;PCR probable;1
16/10/2020;11;BAIX LLOBREGAT;08217;SANT JOAN DESPÍ;0;Home;PCR probable;1
11/06/2020;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;1;Dona;Positiu per ELISA;1
25/07/2020;08;BAIX CAMP;43123;REUS;1;Dona;PCR probable;1
15/09/2020;11;BAIX LLOBREGAT;08056;CASTELLDEFELS;0;Home;Positiu per ELISA;2
03/11/2020;33;SEGRIA;25120;LLEIDA;1;Dona;Positiu per ELISA;1
03/11/2020;40;VALLES OCCIDENTAL;08184;RUBÍ;1;Dona;Positiu per ELISA;1
02/04/2020;21;MARESME;08282;TIANA;1;Dona;Positiu per ELISA;1
26/08/2020;03;ALT PENEDES;08305;VILAFRANCA DEL PENEDÈS;0;Home;Positiu per ELISA;1
09/04/2020;11;BAIX LLOBREGAT;08200;SANT BOI DE LLOBREGAT;1;Dona;Positiu Epidemiològic;1
15/07/2020;07;BAGES;08213;SANT FRUITÓS DE BAGES;0;Home;Positiu per Test Ràpid;1
12/06/2020;20;GIRONES;17079;GIRONA;1;Dona;Positiu per Test Ràpid;1
02/10/2020;11;BAIX LLOBREGAT;08123;MOLINS DE REI;1;Dona;Positiu per Test Ràpid;1
10/03/2020;21;MARESME;08163;PINEDA DE MAR;1;Dona;Positiu Epidemiològic;1
17/03/2020;07;BAGES;08213;SANT FRUITÓS DE BAGES;0;Home;Positiu per ELISA;1
04/09/2020;13;BARCELONES;08101;L'HOSPITALET DE LLOBREGAT;1;Dona;Positiu per ELISA;1
10/07/2020;25;PALLARS JUSSA;25171;LA POBLA DE SEGUR;1;Dona;Positiu per Test Ràpid;1
14/09/2020;40;VALLES OCCIDENTAL;08279;TERRASSA;1;Dona;PCR probable;1
03/08/2020;06;ANOIA;08102;IGUALADA;1;Dona;Positiu per Test Ràpid;1
03/07/2020;41;VALLES ORIENTAL;08005;L'AMETLLA DEL VALLÈS;1;Dona;Positiu per ELISA;1
30/03/2020;03;ALT PENEDES;08251;SANTA MARGARIDA I ELS MONJOS;0;Home;Positiu per ELISA;1
21/05/2020;40;VALLES OCCIDENTAL;08187;SABADELL;0;Home;PCR probable;1
16/07/2020;40;VALLES OCCIDENTAL;08180;RIPOLLET;0;Home;Positiu per Test Ràpid;7
27/07/2020;17;GARRAF;08270;SITGES;1;Dona;Positiu per Test Ràpid;1
23/08/2020;01;ALT CAMP;43119;PUIGPELAT;1;Dona;Positiu per ELISA;1
03/05/2020;13;BARCELONES;08019;BARCELONA;0;Home;Positiu Epidemiològic;4
30/08/2020;30;RIBERA D'EBRE;43019;ASCÓ;0;Home;PCR probable;1
17/06/2020;33;SEGRIA;25120;LLEIDA;1;Dona;Positiu per ELISA;2
23/10/2020;03;ALT PENEDES;08058;CASTELLET I LA GORNAL;1;Dona;PCR probable;1
05/05/2020;06;ANOIA;08143;ÒDENA;0;Home;Positiu per Test Ràpid;1
13/05/2020;13;BARCELONES;08019;BARCELONA;0;Home;Positiu per ELISA;2
14/05/2020;01;ALT CAMP;43161;VALLS;1;Dona;PCR probable;1
20/05/2020;11;BAIX LLOBREGAT;08211;SANT FELIU DE LLOBREGAT;1;Dona;Positiu per ELISA;1
20/05/2020;11;BAIX LLOBREGAT;08056;CASTELLDEFELS;1;Dona;Positiu per ELISA;1
18/06/2020;40;VALLES OCCIDENTAL;08238;SANT QUIRZE DEL VALLÈS;0;Home;Positiu per Test Ràpid;1
27/07/2020;11;BAIX LLOBREGAT;08301;VILADECANS;1;Dona;Positiu per Test Ràpid;1
29/07/2020;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0;Home;Positiu per ELISA;1
22/08/2020;06;ANOIA;08302;VILANOVA DEL CAMÍ;0;Home;PCR probable;1
16/09/2020;40;VALLES OCCIDENTAL;08290;ULLASTRELL;0;Home;PCR probable;1
02/05/2020;21;MARESME;08121;MATARÓ;0;Home;Positiu per ELISA;2
24/09/2020;40;VALLES OCCIDENTAL;08260;SANTA PERPÈTUA DE MOGODA;0;Home;Positiu Epidemiològic;1
25/04/2020;36;TARRAGONES;43148;TARRAGONA;1;Dona;Positiu Epidemiològic;1
13/10/2020;40;VALLES OCCIDENTAL;08266;CERDANYOLA DEL VALLÈS;0;Home;PCR probable;3
23/03/2020;36;TARRAGONES;43148;TARRAGONA;0;Home;Positiu Epidemiològic;1
28/07/2020;20;GIRONES;17079;GIRONA;0;Home;Positiu per Test Ràpid;2
30/03/2020;13;BARCELONES;08245;SANTA COLOMA DE GRAMENET;1;Dona;Positiu Epidemiològic;1
13/04/2020;11;BAIX LLOBREGAT;08147;OLESA DE MONTSERRAT;1;Dona;Positiu Epidemiològic;1
29/10/2020;20;GIRONES;17155;SALT;1;Dona;Positiu per ELISA;1
12/11/2020;07;BAGES;08062;CASTELLNOU DE BAGES;0;Home;Positiu per ELISA;1
09/07/2020;41;VALLES ORIENTAL;08106;LLINARS DEL VALLÈS;1;Dona;PCR probable;1
13/04/2020;40;VALLES OCCIDENTAL;08187;SABADELL;1;Dona;Positiu per ELISA;1
11/08/2020;13;BARCELONES;08245;SANTA COLOMA DE GRAMENET;0;Home;Positiu per ELISA;1
07/08/2020;40;VALLES OCCIDENTAL;08180;RIPOLLET;1;Dona;PCR probable;1
30/09/2020;06;ANOIA;08292;VALLBONA D'ANOIA;1;Dona;PCR probable;1
29/04/2020;40;VALLES OCCIDENTAL;08205;SANT CUGAT DEL VALLÈS;0;Home;Positiu Epidemiològic;1
01/04/2020;21;MARESME;08121;MATARÓ;0;Home;Positiu per ELISA;1
15/07/2020;34;SELVA;17033;CALDES DE MALAVELLA;1;Dona;Positiu per Test Ràpid;1
30/05/2020;10;BAIX EMPORDA;17048;CASTELL-PLATJA D'ARO;0;Home;PCR probable;1
12/05/2020;11;BAIX LLOBREGAT;08301;VILADECANS;0;Home;PCR probable;1
07/08/2020;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;1;Dona;Positiu per ELISA;2
04/05/2020;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;1;Dona;Positiu per Test Ràpid;2
22/05/2020;33;SEGRIA;25120;LLEIDA;0;Home;Positiu per ELISA;1
23/09/2020;08;BAIX CAMP;43123;REUS;0;Home;PCR probable;3
16/03/2020;36;TARRAGONES;43148;TARRAGONA;1;Dona;Positiu per ELISA;1
16/10/2020;11;BAIX LLOBREGAT;08123;MOLINS DE REI;0;Home;PCR probable;1
03/11/2020;07;BAGES;08191;SALLENT;0;Home;PCR probable;1
14/09/2020;12;BAIX PENEDES;43074;LLORENÇ DEL PENEDÈS;1;Dona;Positiu per ELISA;1
22/08/2020;21;MARESME;08230;PREMIÀ DE DALT;1;Dona;Positiu per ELISA;1
02/10/2020;33;SEGRIA;25120;LLEIDA;1;Dona;Positiu per Test Ràpid;1
06/11/2020;21;MARESME;08121;MATARÓ;1;Dona;Positiu per ELISA;1
29/04/2020;40;VALLES OCCIDENTAL;08904;BADIA DEL VALLÈS;1;Dona;Positiu Epidemiològic;2
22/04/2020;23;NOGUERA;25008;ALBESA;0;Home;Positiu Epidemiològic;1
01/05/2020;41;VALLES ORIENTAL;08124;MOLLET DEL VALLÈS;1;Dona;Positiu Epidemiològic;1
03/05/2020;24;OSONA;08215;SANT HIPÒLIT DE VOLTREGÀ;1;Dona;Positiu Epidemiològic;1
03/05/2020;21;MARESME;08121;MATARÓ;0;Home;Positiu per Test Ràpid;1
04/05/2020;11;BAIX LLOBREGAT;08295;VALLIRANA;0;Home;Positiu per Test Ràpid;1
28/05/2020;21;MARESME;08230;PREMIÀ DE DALT;1;Dona;Positiu per ELISA;1
08/04/2020;07;BAGES;08218;SANT JOAN DE VILATORRADA;1;Dona;Positiu Epidemiològic;1
08/04/2020;06;ANOIA;08302;VILANOVA DEL CAMÍ;1;Dona;Positiu Epidemiològic;3
08/04/2020;06;ANOIA;08031;CALAF;1;Dona;Positiu per ELISA;1
24/04/2020;20;GIRONES;17155;SALT;1;Dona;Positiu per Test Ràpid;1
24/04/2020;24;OSONA;08083;FOLGUEROLES;0;Home;Positiu Epidemiològic;1
17/07/2020;14;BERGUEDA;08092;GIRONELLA;0;Home;Positiu per Test Ràpid;1
02/10/2020;40;VALLES OCCIDENTAL;08205;SANT CUGAT DEL VALLÈS;1;Dona;Positiu Epidemiològic;1
18/06/2020;40;VALLES OCCIDENTAL;08279;TERRASSA;1;Dona;Positiu per ELISA;1
